freq(Hz)	3.00e+15	eps_r	4	mu_r	1	sigma	0.00e+00
theta(rad)	RCS(m^2)
6.514339282e-01	8.049116478e-14
6.619409270e-01	6.277975760e-14
6.724479259e-01	6.540712239e-14
6.829549247e-01	7.091998779e-14
6.934619235e-01	6.545092974e-14
7.039689224e-01	4.609749220e-14
7.144759212e-01	2.247242873e-14
7.249829201e-01	1.145975586e-14
7.354899189e-01	2.760152882e-14
7.459969177e-01	7.391302817e-14
7.565039166e-01	1.380359861e-13
7.670109154e-01	1.962849639e-13
7.775179143e-01	2.243222214e-13
7.880249131e-01	2.097049556e-13
7.985319119e-01	1.601407382e-13
8.090389108e-01	1.028143302e-13
8.195459096e-01	7.408454172e-14
8.300529085e-01	1.034557267e-13
8.405599073e-01	1.988257531e-13
8.510669062e-01	3.400087728e-13
8.615739050e-01	4.842237572e-13
8.720809038e-01	5.819893985e-13
8.825879027e-01	5.970287924e-13
8.930949015e-01	5.216417017e-13
9.036019004e-01	3.806643771e-13
9.141088992e-01	2.219854572e-13
9.246158980e-01	9.749145153e-14
9.351228969e-01	4.259162685e-14
9.456298957e-01	6.312592059e-14
9.561368946e-01	1.351417602e-13
9.666438934e-01	2.172299179e-13
9.771508923e-01	2.695006216e-13
9.876578911e-01	2.704557168e-13
9.981648899e-01	2.242718258e-13
1.008671889e+00	1.557307221e-13
1.019178888e+00	9.595263311e-14
1.029685886e+00	6.637165299e-14
1.040192885e+00	6.899188030e-14
1.050699884e+00	8.760919228e-14
1.061206883e+00	9.903062067e-14
1.071713882e+00	8.816182460e-14
1.082220881e+00	5.874131516e-14
1.092727880e+00	3.357721755e-14
1.103234878e+00	4.344265411e-14
1.113741877e+00	1.097399037e-13
1.124248876e+00	2.296816729e-13
1.134755875e+00	3.721369140e-13
1.145262874e+00	4.875446319e-13
1.155769873e+00	5.285441591e-13
1.166276871e+00	4.724043398e-13
1.176783870e+00	3.347150475e-13
1.187290869e+00	1.671106942e-13
1.197797868e+00	3.870185435e-14
1.208304867e+00	8.326922866e-15
1.218811866e+00	9.927840009e-14
1.229318864e+00	2.876220374e-13
1.239825863e+00	5.097015324e-13
1.250332862e+00	6.862705770e-13
1.260839861e+00	7.535044571e-13
1.271346860e+00	6.881045370e-13
1.281853859e+00	5.161702835e-13
1.292360857e+00	3.023813024e-13
1.302867856e+00	1.242772887e-13
1.313374855e+00	4.245927132e-14
1.323881854e+00	7.882099473e-14
1.334388853e+00	2.110637675e-13
1.344895852e+00	3.846180613e-13
1.355402851e+00	5.359065712e-13
1.365909849e+00	6.167207463e-13
1.376416848e+00	6.099364648e-13
1.386923847e+00	5.313321464e-13
1.397430846e+00	4.185988362e-13
1.407937845e+00	3.138280191e-13
1.418444844e+00	2.476463689e-13
1.428951842e+00	2.312319674e-13
1.439458841e+00	2.579758925e-13
1.449965840e+00	3.118881589e-13
1.460472839e+00	3.772099012e-13
1.470979838e+00	4.441381657e-13
1.481486837e+00	5.085546487e-13
1.491993835e+00	5.674085769e-13
1.502500834e+00	6.138932724e-13
1.513007833e+00	6.364973325e-13
1.523514832e+00	6.235123902e-13
1.534021831e+00	5.710421833e-13
1.544528830e+00	4.899384499e-13
1.555035829e+00	4.068887881e-13
1.565542827e+00	3.573692599e-13
1.576049826e+00	3.722266637e-13
1.586556825e+00	4.632868212e-13
1.597063824e+00	6.147132023e-13
1.607570823e+00	7.850155754e-13
1.618077822e+00	9.202647242e-13
1.628584820e+00	9.740727808e-13
1.639091819e+00	9.265114062e-13
1.649598818e+00	7.939842606e-13
1.660105817e+00	6.253720647e-13
1.670612816e+00	4.852272472e-13
1.681119815e+00	4.301361448e-13
1.691626813e+00	4.873277886e-13
1.702133812e+00	6.439173454e-13
1.712640811e+00	8.510878023e-13
1.723147810e+00	1.041701448e-12
1.733654809e+00	1.154648583e-12
1.744161808e+00	1.156740691e-12
1.754668807e+00	1.054062898e-12
1.765175805e+00	8.888734791e-13
1.775682804e+00	7.236475110e-13
1.786189803e+00	6.185374401e-13
1.796696802e+00	6.106339621e-13
1.807203801e+00	7.023115781e-13
1.817710800e+00	8.622509371e-13
1.828217798e+00	1.037989768e-12
1.838724797e+00	1.174876635e-12
1.849231796e+00	1.234459409e-12
1.859738795e+00	1.206099821e-12
1.870245794e+00	1.108450258e-12
1.880752793e+00	9.811559083e-13
1.891259791e+00	8.703772607e-13
1.901766790e+00	8.134220561e-13
1.912273789e+00	8.275428197e-13
1.922780788e+00	9.061029128e-13
1.933287787e+00	1.022639499e-12
1.943794786e+00	1.140809802e-12
1.954301785e+00	1.226575966e-12
1.964808783e+00	1.258651455e-12
1.975315782e+00	1.234140920e-12
1.985822781e+00	1.168042266e-12
1.996329780e+00	1.087247504e-12
2.006836779e+00	1.021288474e-12
2.017343778e+00	9.928967212e-13
2.027850776e+00	1.011308543e-12
2.038357775e+00	1.070244821e-12
2.048864774e+00	1.150959973e-12
2.059371773e+00	1.229153065e-12
2.069878772e+00	1.283346968e-12
2.080385771e+00	1.301929050e-12
2.090892769e+00	1.286540573e-12
2.101399768e+00	1.250754175e-12
2.111906767e+00	1.214592817e-12
2.122413766e+00	1.196887640e-12
2.132920765e+00	1.208247657e-12
2.143427764e+00	1.247228250e-12
2.153934762e+00	1.301165743e-12
2.164441761e+00	1.351452164e-12
2.174948760e+00	1.381343560e-12
2.185455759e+00	1.383343390e-12
2.195962758e+00	1.363204512e-12
2.206469757e+00	1.338714972e-12
2.216976756e+00	1.333330331e-12
2.227483754e+00	1.366732350e-12
2.237990753e+00	1.445779456e-12
2.248497752e+00	1.559494078e-12
2.259004751e+00	1.680534375e-12
2.269511750e+00	1.773352823e-12
2.280018749e+00	1.806701876e-12
2.290525747e+00	1.766235882e-12
2.301032746e+00	1.662454837e-12
2.311539745e+00	1.530460832e-12
2.322046744e+00	1.420658842e-12
2.332553743e+00	1.382776751e-12
2.343060742e+00	1.448261197e-12
2.353567740e+00	1.617190955e-12
2.364074739e+00	1.854804498e-12
2.374581738e+00	2.099767739e-12
2.385088737e+00	2.282334639e-12
2.395595736e+00	2.346931141e-12
2.406102735e+00	2.271740056e-12
2.416609734e+00	2.078382046e-12
2.427116732e+00	1.827740682e-12
2.437623731e+00	1.602466387e-12
2.448130730e+00	1.481231731e-12
2.458637729e+00	1.512837144e-12
2.469144728e+00	1.698690229e-12
2.479651727e+00	1.989775015e-12
2.490158725e+00	2.299721363e-12
2.500665724e+00	2.530431341e-12
2.511172723e+00	2.602602152e-12
2.521679722e+00	2.481751994e-12
2.532186721e+00	2.191571160e-12
2.542693720e+00	1.810192449e-12
2.553200718e+00	1.450098366e-12
2.563707717e+00	1.227252870e-12
2.574214716e+00	1.228184150e-12
2.584721715e+00	1.484263375e-12
2.595228714e+00	1.960275404e-12
2.605735713e+00	2.560323614e-12
2.616242712e+00	3.149434412e-12
2.626749710e+00	3.585291019e-12
2.637256709e+00	3.752340419e-12
2.647763708e+00	3.590455943e-12
2.658270707e+00	3.112096383e-12
2.668777706e+00	2.404700416e-12
2.679284705e+00	1.617993168e-12
2.689791703e+00	9.383046621e-13
2.700298702e+00	5.537072958e-13
2.710805701e+00	6.149868532e-13
2.721312700e+00	1.198521533e-12
2.731819699e+00	2.278159507e-12
2.742326698e+00	3.713731252e-12
2.752833696e+00	5.262976501e-12
2.763340695e+00	6.620383953e-12
2.773847694e+00	7.480310835e-12
2.784354693e+00	7.613607984e-12
2.794861692e+00	6.939170589e-12
2.805368691e+00	5.567741996e-12
2.815875690e+00	3.798105322e-12
2.826382688e+00	2.056893220e-12
2.836889687e+00	7.908922089e-13
2.847396686e+00	3.397516835e-13
2.857903685e+00	8.300487386e-13
2.868410684e+00	2.131717567e-12
2.878917683e+00	3.901535601e-12
2.889424681e+00	5.708383721e-12
2.899931680e+00	7.200659282e-12
2.910438679e+00	8.251075762e-12
2.920945678e+00	9.011164504e-12
2.931452677e+00	9.833850809e-12
2.941959676e+00	1.107351827e-11
2.952466674e+00	1.283335732e-11
2.962973673e+00	1.477603171e-11
2.973480672e+00	1.612243334e-11
2.983987671e+00	1.592097325e-11
2.994494670e+00	1.358043609e-11
3.005001669e+00	9.546625375e-12
3.015508667e+00	5.905128301e-12
3.026015666e+00	6.650473787e-12
3.036522665e+00	1.740425346e-11
3.047029664e+00	4.449453256e-11
3.057536663e+00	9.349827255e-11
3.068043662e+00	1.675438133e-10
3.078550661e+00	2.658073351e-10
3.089057659e+00	3.826616003e-10
3.099564658e+00	5.078233658e-10
3.110071657e+00	6.276155894e-10
3.120578656e+00	7.271698102e-10
3.131085655e+00	7.931251385e-10
3.141592654e+00	8.162149081e-10
