frequency = 1498962292.904734 Hz; phi = 0 rad
theta(rad) Re(E_r) Im(E_r) Re(E_theta) Im(E_theta) Re(E_phi) Im(E_phi)
1.775682804202927e+00 3.537518256828739e-04 -1.205915997435103e-04 -9.646645179942856e-03 -1.103006784680220e-02 0.000000000000000e+00 0.000000000000000e+00
1.786189803044364e+00 3.928299461885860e-04 -1.757309878439215e-04 -8.770247827366188e-03 -8.584685584411646e-03 0.000000000000000e+00 0.000000000000000e+00
1.796696801885801e+00 4.202656348580993e-04 -2.247276523379651e-04 -7.554672098493082e-03 -5.913127825755824e-03 0.000000000000000e+00 0.000000000000000e+00
1.807203800727239e+00 4.352252384181324e-04 -2.659398159857858e-04 -6.043110845243461e-03 -3.093669977612377e-03 0.000000000000000e+00 0.000000000000000e+00
1.817710799568676e+00 4.372646988461169e-04 -2.980021262412408e-04 -4.288715161289596e-03 -2.090581058353597e-04 0.000000000000000e+00 0.000000000000000e+00
1.828217798410114e+00 4.263458969099597e-04 -3.198707831851535e-04 -2.352707231569345e-03 2.656064229456254e-03 0.000000000000000e+00 0.000000000000000e+00
1.838724797251551e+00 4.028397952236561e-04 -3.308573255577281e-04 -3.022288280544145e-04 5.417801960820041e-03 0.000000000000000e+00 0.000000000000000e+00
1.849231796092989e+00 3.675161744688055e-04 -3.306499491200899e-04 1.791998880422460e-03 7.995641446008766e-03 0.000000000000000e+00 0.000000000000000e+00
1.859738794934426e+00 3.215202078762282e-04 -3.193216706966648e-04 3.858122358670883e-03 1.031498431175882e-02 0.000000000000000e+00 0.000000000000000e+00
1.870245793775863e+00 2.663365656958656e-04 -2.973251135539896e-04 5.825624425553574e-03 1.230949890870838e-02 0.000000000000000e+00 0.000000000000000e+00
1.880752792617301e+00 2.037421677757831e-04 -2.654741589098021e-04 7.627729190059782e-03 1.392321163077510e-02 0.000000000000000e+00 0.000000000000000e+00
1.891259791458738e+00 1.357490936483730e-04 -2.249131677610071e-04 9.203660388982453e-03 1.511226855533101e-02 0.000000000000000e+00 0.000000000000000e+00
1.901766790300176e+00 6.453950197558125e-05 -1.770749106576063e-04 1.050067585431573e-02 1.584630845110347e-02 0.000000000000000e+00 0.000000000000000e+00
1.912273789141613e+00 -7.605307315626667e-06 -1.236287352323709e-04 1.147580905917076e-02 1.610940083354390e-02 0.000000000000000e+00 0.000000000000000e+00
1.922780787983051e+00 -7.837934445812209e-05 -6.642083841512116e-05 1.209725929271810e-02 1.590051700501669e-02 0.000000000000000e+00 0.000000000000000e+00
1.933287786824488e+00 -1.455274193800726e-04 -7.408780490352794e-06 1.234538461685786e-02 1.523351742388438e-02 0.000000000000000e+00 0.000000000000000e+00
1.943794785665925e+00 -2.069191459635708e-04 5.140742797566821e-05 1.221326590916772e-02 1.413665478512485e-02 0.000000000000000e+00 0.000000000000000e+00
1.954301784507363e+00 -2.606189755701781e-04 1.080552245157673e-04 1.170682549415321e-02 1.265160832370191e-02 0.000000000000000e+00 0.000000000000000e+00
1.964808783348800e+00 -3.049498973212464e-04 1.606579126508763e-04 1.084449956827343e-02 1.083208052287783e-02 0.000000000000000e+00 0.000000000000000e+00
1.975315782190238e+00 -3.385486468432123e-04 2.074991970095453e-04 9.656479277015866e-03 8.742002088947287e-03 0.000000000000000e+00 0.000000000000000e+00
1.985822781031675e+00 -3.604105440245131e-04 2.470815819365746e-04 8.183550351942067e-03 6.453404238463629e-03 0.000000000000000e+00 0.000000000000000e+00
1.996329779873113e+00 -3.699224245791326e-04 2.781766079212134e-04 6.475575132079853e-03 4.044028580403259e-03 0.000000000000000e+00 0.000000000000000e+00
2.006836778714550e+00 -3.668825283240287e-04 2.998651994544037e-04 4.589673089398614e-03 1.594753775032527e-03 -0.000000000000000e+00 0.000000000000000e+00
2.017343777555987e+00 -3.515066456040622e-04 3.115667575586374e-04 2.588166223510913e-03 -8.130755967165881e-04 -0.000000000000000e+00 0.000000000000000e+00
2.027850776397425e+00 -3.244202873309914e-04 3.130560372294284e-04 5.363635316377449e-04 -3.100329135510047e-03 -0.000000000000000e+00 0.000000000000000e+00
2.038357775238862e+00 -2.866371177882255e-04 3.044672897244813e-04 -1.499736071547319e-03 -5.192690486882525e-03 -0.000000000000000e+00 0.000000000000000e+00
2.048864774080300e+00 -2.395243564492829e-04 2.862856062165735e-04 -3.455740685036957e-03 -7.023090374675859e-03 -0.000000000000000e+00 0.000000000000000e+00
2.059371772921737e+00 -1.847562994701404e-04 2.593258564259557e-04 -5.271081093621508e-03 -8.533891764330318e-03 -0.000000000000000e+00 0.000000000000000e+00
2.069878771763175e+00 -1.242575179019516e-04 2.247000570755566e-04 -6.891067539589850e-03 -9.678754414703462e-03 -0.000000000000000e+00 0.000000000000000e+00
2.080385770604612e+00 -6.013764392250933e-05 1.837744146194834e-04 -8.268716163205011e-03 -1.042411684757741e-02 -0.000000000000000e+00 0.000000000000000e+00
2.090892769446050e+00 5.380053834950704e-06 1.381176500750370e-04 -9.366282399276832e-03 -1.075024664388284e-02 -0.000000000000000e+00 0.000000000000000e+00
2.101399768287487e+00 7.003388961674308e-05 8.944251802942997e-05 -1.015644951943965e-02 -1.065182452959088e-02 -0.000000000000000e+00 0.000000000000000e+00
2.111906767128925e+00 1.316002253860240e-04 3.954266625314071e-05 -1.062313319560266e-02 -1.013804344892704e-02 -0.000000000000000e+00 0.000000000000000e+00
2.122413765970362e+00 1.879685860855582e-04 -9.772861400532769e-06 -1.076187696704461e-02 -9.232220203034063e-03 -0.000000000000000e+00 0.000000000000000e+00
2.132920764811800e+00 2.372128731459292e-04 -5.674510336893791e-05 -1.057982831329715e-02 -7.970933700760487e-03 -0.000000000000000e+00 0.000000000000000e+00
2.143427763653237e+00 2.776562544876380e-04 -9.972827768598630e-05 -1.009530013205387e-02 -6.402719863045272e-03 -0.000000000000000e+00 0.000000000000000e+00
2.153934762494674e+00 3.079275229271138e-04 -1.372482341057598e-04 -9.336937252618029e-03 -4.586368197150331e-03 -0.000000000000000e+00 0.000000000000000e+00
2.164441761336112e+00 3.270070046022406e-04 -1.680541764792075e-04 -8.342521649451425e-03 -2.588878499754280e-03 -0.000000000000000e+00 0.000000000000000e+00
2.174948760177549e+00 3.342604549494099e-04 -1.911618249654669e-04 -7.157462756635767e-03 -4.831475986275150e-04 -0.000000000000000e+00 0.000000000000000e+00
2.185455759018986e+00 3.294597897479771e-04 -2.058865069940323e-04 -5.833030270723252e-03 1.654534890868573e-03 -0.000000000000000e+00 0.000000000000000e+00
2.195962757860424e+00 3.127899487624116e-04 -2.118650386757722e-04 -4.424395679649640e-03 3.747096446535056e-03 -0.000000000000000e+00 0.000000000000000e+00
2.206469756701861e+00 2.848416641093467e-04 -2.090656709419908e-04 -2.988555160874419e-03 5.719308350932252e-03 -0.000000000000000e+00 0.000000000000000e+00
2.216976755543299e+00 2.465903883302762e-04 -1.977858120147126e-04 -1.582210233946226e-03 7.500340000581330e-03 -0.000000000000000e+00 0.000000000000000e+00
2.227483754384736e+00 1.993621116219888e-04 -1.786376839595436e-04 -2.596835096303170e-04 9.026154198700358e-03 -0.000000000000000e+00 0.000000000000000e+00
2.237990753226174e+00 1.447872473906412e-04 -1.525225098423491e-04 9.290549709360007e-04 1.024166239228146e-02 0.000000000000000e+00 -0.000000000000000e+00
2.248497752067611e+00 8.474417470885120e-05 -1.205942435031008e-04 1.940179886812122e-03 1.110256715293821e-02 0.000000000000000e+00 -0.000000000000000e+00
2.259004750909049e+00 2.129438119879831e-05 -8.421423115410621e-05 2.737557475758409e-03 1.157683001630489e-02 0.000000000000000e+00 -0.000000000000000e+00
2.269511749750486e+00 -4.338856196434071e-05 -4.489851930654213e-05 3.293992651841402e-03 1.164571571460373e-02 0.000000000000000e+00 -0.000000000000000e+00
2.280018748591924e+00 -1.070937498403166e-04 -4.259785242435092e-06 3.592133308695604e-03 1.130437841664602e-02 0.000000000000000e+00 -0.000000000000000e+00
2.290525747433361e+00 -1.676488479556145e-04 3.605394497430255e-05 3.625001532497967e-03 1.056197132725136e-02 0.000000000000000e+00 -0.000000000000000e+00
2.301032746274798e+00 -2.229945419578962e-04 7.442151679910936e-05 3.396135295192172e-03 9.441277352323864e-03 0.000000000000000e+00 -0.000000000000000e+00
2.311539745116236e+00 -2.712549749689093e-04 1.093095059155768e-04 2.919338565381563e-03 7.977874944015025e-03 0.000000000000000e+00 -0.000000000000000e+00
2.322046743957673e+00 -3.108017544483888e-04 1.393294738285282e-04 2.218052136133957e-03 6.218869138287347e-03 0.000000000000000e+00 -0.000000000000000e+00
2.332553742799111e+00 -3.403093333664545e-04 1.632895190140216e-04 1.324371302510072e-03 4.221232638390936e-03 0.000000000000000e+00 -0.000000000000000e+00
2.343060741640548e+00 -3.587998692268209e-04 1.802382390141154e-04 2.777493249995415e-04 2.049815072664075e-03 0.000000000000000e+00 -0.000000000000000e+00
2.353567740481985e+00 -3.656760286674543e-04 1.894995040285108e-04 -8.765630742912347e-04 -2.249101915854680e-04 0.000000000000000e+00 -0.000000000000000e+00
2.364074739323423e+00 -3.607406223923541e-04 1.906967856203297e-04 -2.089282524309624e-03 -2.529283449691785e-03 0.000000000000000e+00 -0.000000000000000e+00
2.374581738164860e+00 -3.442024106215903e-04 1.837661724805167e-04 -3.308995291463129e-03 -4.788995910029660e-03 0.000000000000000e+00 -0.000000000000000e+00
2.385088737006298e+00 -3.166678973108869e-04 1.689576245174948e-04 -4.484125515720002e-03 -6.931639204476729e-03 0.000000000000000e+00 -0.000000000000000e+00
2.395595735847735e+00 -2.791194155200246e-04 1.468244514813391e-04 -5.564895832625281e-03 -8.889179371344891e-03 0.000000000000000e+00 -0.000000000000000e+00
2.406102734689173e+00 -2.328802797187980e-04 1.182014369736369e-04 -6.505207491035673e-03 -1.060027034970327e-02 0.000000000000000e+00 0.000000000000000e+00
2.416609733530610e+00 -1.795682270964775e-04 8.417244714708060e-05 -7.264370428158128e-03 -1.201232777351286e-02 0.000000000000000e+00 0.000000000000000e+00
2.427116732372048e+00 -1.210387736122295e-04 4.602875038513086e-05 -7.808619660652950e-03 -1.308329232302810e-02 0.000000000000000e+00 0.000000000000000e+00
2.437623731213485e+00 -5.932045759569993e-05 5.219615659882171e-06 -8.112362567772903e-03 -1.378302278215353e-02 0.000000000000000e+00 0.000000000000000e+00
2.448130730054923e+00 3.455777847541491e-06 -3.670295933886313e-05 -8.159111870324450e-03 -1.409427188303230e-02 0.000000000000000e+00 0.000000000000000e+00
2.458637728896360e+00 6.513061219097942e-05 -7.814332413465517e-05 -7.942070965666643e-03 -1.401321254203298e-02 0.000000000000000e+00 0.000000000000000e+00
2.469144727737797e+00 1.235912181688062e-04 -1.175228503364398e-04 -7.464351323590254e-03 -1.354949769896737e-02 0.000000000000000e+00 0.000000000000000e+00
2.479651726579235e+00 1.768443834820639e-04 -1.533399425306673e-04 -6.738815398112141e-03 -1.272585312142407e-02 0.000000000000000e+00 0.000000000000000e+00
2.490158725420672e+00 2.230853553354284e-04 -1.842271476813881e-04 -5.787552458842673e-03 -1.157721866819453e-02 0.000000000000000e+00 0.000000000000000e+00
2.500665724262110e+00 2.607600314075695e-04 -2.090032331724461e-04 -4.641008379555203e-03 -1.014946906108939e-02 0.000000000000000e+00 0.000000000000000e+00
2.511172723103547e+00 2.886183550014795e-04 -2.267182895400382e-04 -3.336803240606023e-03 -8.497759655166495e-03 0.000000000000000e+00 0.000000000000000e+00
2.521679721944984e+00 3.057570804009194e-04 -2.366901713059114e-04 -1.918282136618272e-03 -6.684555525364250e-03 0.000000000000000e+00 0.000000000000000e+00
2.532186720786422e+00 3.116504460840346e-04 -2.385309087110418e-04 -4.328544100993012e-04 -4.777412961569253e-03 0.000000000000000e+00 0.000000000000000e+00
2.542693719627859e+00 3.061677154199028e-04 -2.321620928899037e-04 1.069815702546994e-03 -2.846590815313877e-03 0.000000000000000e+00 0.000000000000000e+00
2.553200718469297e+00 2.895770020529975e-04 -2.178186436083572e-04 2.539698605544418e-03 -9.625747856884103e-04 0.000000000000000e+00 0.000000000000000e+00
2.563707717310734e+00 2.625352743850085e-04 -1.960407972661778e-04 3.928297771698054e-03 8.063995194768118e-04 0.000000000000000e+00 0.000000000000000e+00
2.574214716152172e+00 2.260649137384543e-04 -1.676545877907190e-04 5.190485539265286e-03 2.396739146435883e-03 0.000000000000000e+00 0.000000000000000e+00
2.584721714993609e+00 1.815176671849462e-04 -1.337415184418332e-04 6.286207163677800e-03 3.751719584535818e-03 -0.000000000000000e+00 0.000000000000000e+00
2.595228713835047e+00 1.305272723889981e-04 -9.559852287515806e-05 7.181988976669437e-03 4.823467434406476e-03 -0.000000000000000e+00 0.000000000000000e+00
2.605735712676484e+00 7.495242296440328e-05 -5.468967444435639e-05 7.852193843106398e-03 5.574632288392303e-03 -0.000000000000000e+00 0.000000000000000e+00
2.616242711517921e+00 1.681207516660469e-05 -1.259141047376360e-05 8.279976543125523e-03 5.979691155684549e-03 0.000000000000000e+00 -0.000000000000000e+00
2.626749710359359e+00 -4.178464127787754e-05 2.906671817054388e-05 8.457902895989303e-03 6.025841693278256e-03 0.000000000000000e+00 -0.000000000000000e+00
2.637256709200796e+00 -9.871146282941414e-05 6.866359139292473e-05 8.388208970687077e-03 5.713454905182956e-03 0.000000000000000e+00 -0.000000000000000e+00
2.647763708042234e+00 -1.518984400050534e-04 1.046480861554674e-04 8.082690136190753e-03 5.056073339678064e-03 0.000000000000000e+00 -0.000000000000000e+00
2.658270706883671e+00 -1.994032432134671e-04 1.355983845751737e-04 7.562223499386060e-03 4.079956608273660e-03 0.000000000000000e+00 -0.000000000000000e+00
2.668777705725109e+00 -2.394778574142885e-04 1.602768186561245e-04 6.855940954685542e-03 2.823191718034610e-03 0.000000000000000e+00 -0.000000000000000e+00
2.679284704566546e+00 -2.706283636550130e-04 1.776782021330336e-04 6.000083124742388e-03 1.334400704031392e-03 0.000000000000000e+00 -0.000000000000000e+00
2.689791703407983e+00 -2.916657528292128e-04 1.870698306927700e-04 5.036576427522782e-03 -3.289081505330698e-04 0.000000000000000e+00 -0.000000000000000e+00
2.700298702249421e+00 -3.017460355807333e-04 1.880216295309314e-04 4.011385922592402e-03 -2.102287090870140e-03 0.000000000000000e+00 -0.000000000000000e+00
2.710805701090858e+00 -3.003982908574722e-04 1.804252811205715e-04 2.972705086049071e-03 -3.916525210852184e-03 0.000000000000000e+00 -0.000000000000000e+00
2.721312699932296e+00 -2.875397208140453e-04 1.645015635006507e-04 1.969049926283546e-03 -5.699978260813834e-03 0.000000000000000e+00 -0.000000000000000e+00
2.731819698773733e+00 -2.634772365573127e-04 1.407955560398294e-04 1.047328650021708e-03 -7.380970974844538e-03 0.000000000000000e+00 -0.000000000000000e+00
2.742326697615171e+00 -2.288955715351551e-04 1.101598101126166e-04 2.509592778724733e-04 -8.890188890060224e-03 0.000000000000000e+00 -0.000000000000000e+00
2.752833696456608e+00 -1.848323905553653e-04 7.372602055660821e-05 -3.818938565464448e-04 -1.016297748418044e-02 0.000000000000000e+00 0.000000000000000e+00
2.763340695298046e+00 -1.326413159328888e-04 3.286615431532071e-05 -8.198978608359233e-04 -1.114147018254858e-02 0.000000000000000e+00 0.000000000000000e+00
2.773847694139483e+00 -7.394421218254659e-05 -1.085561990268489e-05 -1.039882961580925e-03 -1.177647323838963e-02 0.000000000000000e+00 0.000000000000000e+00
2.784354692980920e+00 -1.057444229238513e-05 -5.573851684938046e-05 -1.027876538305384e-03 -1.202904443167426e-02 0.000000000000000e+00 0.000000000000000e+00
2.794861691822358e+00 5.548688105544983e-05 -1.000062700090788e-04 -7.797986239193536e-04 -1.187171363650657e-02 0.000000000000000e+00 0.000000000000000e+00
2.805368690663795e+00 1.221793877092164e-04 -1.418716411181156e-04 -3.017901911225492e-04 -1.128930617325896e-02 0.000000000000000e+00 0.000000000000000e+00
2.815875689505233e+00 1.874342662071656e-04 -1.796019947138545e-04 3.898411546085148e-04 -1.027934402761687e-02 0.000000000000000e+00 0.000000000000000e+00
2.826382688346670e+00 2.492449121925876e-04 -2.115835776048487e-04 1.269059541157219e-03 -8.852014977790909e-03 0.000000000000000e+00 0.000000000000000e+00
2.836889687188108e+00 3.057349333317912e-04 -2.363821768305294e-04 2.300910696750542e-03 -7.029714890610084e-03 0.000000000000000e+00 0.000000000000000e+00
2.847396686029545e+00 3.552211382437771e-04 -2.527979469403678e-04 3.442677132118621e-03 -4.846183386905449e-03 0.000000000000000e+00 0.000000000000000e+00
2.857903684870982e+00 3.962693237161316e-04 -2.599123942798480e-04 4.645339714615886e-03 -2.345267208236196e-03 0.000000000000000e+00 0.000000000000000e+00
2.868410683712420e+00 4.277409379404650e-04 -2.571257755898572e-04 5.855295325189764e-03 4.206415570484160e-04 0.000000000000000e+00 0.000000000000000e+00
2.878917682553857e+00 4.488290281768045e-04 -2.441835011698695e-04 7.016270669111917e-03 3.392434159734092e-03 0.000000000000000e+00 0.000000000000000e+00
2.889424681395295e+00 4.590822672749666e-04 -2.211905173814690e-04 8.071364808137351e-03 6.506313628894306e-03 0.000000000000000e+00 0.000000000000000e+00
2.899931680236732e+00 4.584162810393150e-04 -1.886130658122901e-04 8.965147871154468e-03 9.695949323914693e-03 0.000000000000000e+00 0.000000000000000e+00
2.910438679078170e+00 4.471119522709887e-04 -1.472676620029013e-04 9.645740872618123e-03 1.289468014522542e-02 0.000000000000000e+00 0.000000000000000e+00
2.920945677919607e+00 4.258008412794934e-04 -9.829758947044548e-05 1.006680172107476e-02 1.603768792711361e-02 0.000000000000000e+00 0.000000000000000e+00
2.931452676761044e+00 3.954383202368122e-04 -4.313764873665793e-05 1.018934533616560e-02 1.906406432795960e-02 0.000000000000000e+00 0.000000000000000e+00
2.941959675602482e+00 3.572654536873165e-04 1.653167959999650e-05 9.983331217638095e-03 2.191869906233983e-02 0.000000000000000e+00 0.000000000000000e+00
2.952466674443919e+00 3.127610544152760e-04 7.883911897958962e-05 9.428959637849741e-03 2.455392441025993e-02 0.000000000000000e+00 0.000000000000000e+00
2.962973673285357e+00 2.635856886484917e-04 1.417846628393975e-04 8.517627587017070e-03 2.693086032515240e-02 0.000000000000000e+00 0.000000000000000e+00
2.973480672126794e+00 2.115196850782208e-04 2.033066953576935e-04 7.252507339354557e-03 2.902041579601956e-02 0.000000000000000e+00 0.000000000000000e+00
2.983987670968232e+00 1.583974085233465e-04 2.613518524773596e-04 5.648723615028594e-03 3.080391498368396e-02 0.000000000000000e+00 0.000000000000000e+00
2.994494669809669e+00 1.060401840455279e-04 3.139452023146219e-04 3.733119324955655e-03 3.227333057603277e-02 0.000000000000000e+00 0.000000000000000e+00
3.005001668651107e+00 5.619029662299008e-05 3.592583026610582e-04 1.543614307804804e-03 3.343112128516230e-02 0.000000000000000e+00 0.000000000000000e+00
3.015508667492544e+00 1.044844386522672e-05 3.956727578009116e-04 -8.718242097201510e-04 3.428968491487517e-02 -0.000000000000000e+00 0.000000000000000e+00
3.026015666333981e+00 -2.978311346655313e-05 4.218370451833916e-04 -3.456566984966470e-03 3.487045243484765e-02 -0.000000000000000e+00 0.000000000000000e+00
3.036522665175419e+00 -6.334967125494408e-05 4.367146095178723e-04 -6.147018901232044e-03 3.520266150216863e-02 -0.000000000000000e+00 0.000000000000000e+00
3.047029664016856e+00 -8.938372563449342e-05 4.396215197474975e-04 -8.874569742876837e-03 3.532185940355055e-02 -0.000000000000000e+00 0.000000000000000e+00
3.057536662858294e+00 -1.073337413984599e-04 4.302523427066505e-04 -1.156773433123725e-02 3.526819503832218e-02 -0.000000000000000e+00 0.000000000000000e+00
3.068043661699731e+00 -1.169810432869252e-04 4.086932935609632e-04 -1.415440987776913e-02 3.508456697849448e-02 -0.000000000000000e+00 0.000000000000000e+00
3.078550660541169e+00 -1.184442606785266e-04 3.754221631415560e-04 -1.656417405092361e-02 3.481469956425634e-02 -0.000000000000000e+00 0.000000000000000e+00
3.089057659382606e+00 -1.121712083910971e-04 3.312949805708205e-04 -1.873054556194788e-02 3.450122124873366e-02 -0.000000000000000e+00 0.000000000000000e+00
3.099564658224043e+00 -9.891854204994885e-05 2.775198300646255e-04 -2.059313011610681e-02 3.418381891898953e-02 -0.000000000000000e+00 0.000000000000000e+00
3.110071657065481e+00 -7.971996941243478e-05 2.156186872964864e-04 -2.209957831643891e-02 3.389753871504372e-02 -0.000000000000000e+00 0.000000000000000e+00
3.120578655906918e+00 -5.584421327840903e-05 1.473785575348950e-04 -2.320728841877942e-02 3.367129806763573e-02 -0.000000000000000e+00 0.000000000000000e+00
3.131085654748356e+00 -2.874429231525487e-05 7.479357025722325e-05 -2.388479550012809e-02 3.352666549511774e-02 -0.000000000000000e+00 0.000000000000000e+00
3.141592653589793e+00 0.000000000000000e+00 0.000000000000000e+00 -2.411279931484587e-02 3.347695444312180e-02 -0.000000000000000e+00 0.000000000000000e+00
