frequency = 599584917.1618936 Hz; phi = 0 rad
theta(rad) Re(E_r) Im(E_r) Re(E_theta) Im(E_theta) Re(E_phi) Im(E_phi)
1.702133812312864e+00 1.346186760300984e-05 -4.047916215713645e-05 -4.994950121377864e-03 2.679655271233702e-03 0.000000000000000e+00 -0.000000000000000e+00
1.712640811154302e+00 1.094397116852247e-05 -4.257732395616673e-05 -4.722711790175247e-03 2.796064482604173e-03 0.000000000000000e+00 -0.000000000000000e+00
1.723147809995739e+00 8.409765246376092e-06 -4.445680099967019e-05 -4.434954043962644e-03 2.896758234598522e-03 0.000000000000000e+00 -0.000000000000000e+00
1.733654808837177e+00 5.869613605215669e-06 -4.610978420887567e-05 -4.133115241677438e-03 2.981476965178511e-03 0.000000000000000e+00 -0.000000000000000e+00
1.744161807678614e+00 3.333766437598185e-06 -4.752962096152460e-05 -3.818689954964370e-03 3.050026887726317e-03 0.000000000000000e+00 -0.000000000000000e+00
1.754668806520052e+00 8.123221704172582e-07 -4.871085169183407e-05 -3.493221026099272e-03 3.102279974096859e-03 0.000000000000000e+00 -0.000000000000000e+00
1.765175805361489e+00 -1.684809673695867e-06 -4.964923994251179e-05 -3.158291371938125e-03 3.138173698932287e-03 0.000000000000000e+00 -0.000000000000000e+00
1.775682804202927e+00 -4.147944426391778e-06 -5.034179565872527e-05 -2.815515582158460e-03 3.157710548704846e-03 0.000000000000000e+00 -0.000000000000000e+00
1.786189803044364e+00 -6.567656906169341e-06 -5.078679155619595e-05 -2.466531361421463e-03 3.160957299830863e-03 0.000000000000000e+00 -0.000000000000000e+00
1.796696801885801e+00 -8.934814608925749e-06 -5.098377243628667e-05 -2.112990866194942e-03 3.148044070969861e-03 0.000000000000000e+00 -0.000000000000000e+00
1.807203800727239e+00 -1.124060934008740e-05 -5.093355736528494e-05 -1.756551987707380e-03 3.119163155433522e-03 0.000000000000000e+00 -0.000000000000000e+00
1.817710799568676e+00 -1.347658717867781e-05 -5.063823467870521e-05 -1.398869632931679e-03 3.074567640376161e-03 0.000000000000000e+00 -0.000000000000000e+00
1.828217798410114e+00 -1.563467667155212e-05 -5.010114981619425e-05 -1.041587055575061e-03 3.014569820169920e-03 0.000000000000000e+00 -0.000000000000000e+00
1.838724797251551e+00 -1.770721516411308e-05 -4.932688603745416e-05 -6.863272887927252e-04 2.939539412063621e-03 0.000000000000000e+00 -0.000000000000000e+00
1.849231796092989e+00 -1.968697318226377e-05 -4.832123811435780e-05 -3.346847307445442e-04 2.849901582884784e-03 0.000000000000000e+00 -0.000000000000000e+00
1.859738794934426e+00 -2.156717678909715e-05 -4.709117913880442e-05 1.178306682033616e-05 2.746134796167741e-03 0.000000000000000e+00 -0.000000000000000e+00
1.870245793775863e+00 -2.334152784882862e-05 -4.564482062953576e-05 3.515633580317062e-04 2.628768489673788e-03 0.000000000000000e+00 -0.000000000000000e+00
1.880752792617301e+00 -2.500422213970653e-05 -4.399136616380885e-05 6.831958630886738e-04 2.498380593810793e-03 0.000000000000000e+00 -0.000000000000000e+00
1.891259791458738e+00 -2.654996526704728e-05 -4.214105880120121e-05 1.005280083744032e-03 2.355594901956623e-03 0.000000000000000e+00 -0.000000000000000e+00
1.901766790300176e+00 -2.797398633709056e-05 -4.010512260661794e-05 1.316482230857977e-03 2.201078304142296e-03 0.000000000000000e+00 -0.000000000000000e+00
1.912273789141613e+00 -2.927204936212780e-05 -3.789569861746958e-05 1.615541723287112e-03 2.035537895954790e-03 0.000000000000000e+00 -0.000000000000000e+00
1.922780787983051e+00 -3.044046237630292e-05 -3.552577563599598e-05 1.901277220138023e-03 1.859717974873302e-03 0.000000000000000e+00 -0.000000000000000e+00
1.933287786824488e+00 -3.147608425344212e-05 -3.300911626049340e-05 2.172592151423858e-03 1.674396936561390e-03 0.000000000000000e+00 -0.000000000000000e+00
1.943794785665925e+00 -3.237632922424868e-05 -3.036017860102431e-05 2.428479715417591e-03 1.480384083885479e-03 0.000000000000000e+00 -0.000000000000000e+00
1.954301784507363e+00 -3.313916910333930e-05 -2.759403415213123e-05 2.668027314444904e-03 1.278516361637677e-03 0.000000000000000e+00 -0.000000000000000e+00
1.964808783348800e+00 -3.376313324499156e-05 -2.472628232028777e-05 2.890420404508624e-03 1.069655030089618e-03 0.000000000000000e+00 -0.000000000000000e+00
1.975315782190238e+00 -3.424730625275639e-05 -2.177296212629997e-05 3.094945737947288e-03 8.546822905932652e-04 0.000000000000000e+00 -0.000000000000000e+00
1.985822781031675e+00 -3.459132348466787e-05 -1.875046161912286e-05 3.280993982267416e-03 6.344978765054698e-04 0.000000000000000e+00 -0.000000000000000e+00
1.996329779873113e+00 -3.479536439525949e-05 -1.567542555486814e-05 3.448061702354864e-03 4.100156226826330e-04 0.000000000000000e+00 -0.000000000000000e+00
2.006836778714550e+00 -3.486014377177542e-05 -1.256466190379737e-05 3.595752697400302e-03 1.821600267476470e-04 0.000000000000000e+00 -0.000000000000000e+00
2.017343777555987e+00 -3.478690092643490e-05 -9.435047756824344e-06 3.723778688070510e-03 -4.813718479370367e-05 -0.000000000000000e+00 0.000000000000000e+00
2.027850776397425e+00 -3.457738691589710e-05 -6.303435205465286e-06 3.831959353673210e-03 -2.799404726638169e-04 -0.000000000000000e+00 0.000000000000000e+00
2.038357775238862e+00 -3.423384986611297e-05 -3.186557770557128e-06 3.920221723278785e-03 -5.123138704589134e-04 -0.000000000000000e+00 0.000000000000000e+00
2.048864774080300e+00 -3.375901848837304e-05 -1.009379491530687e-07 3.988598928943620e-03 -7.443243273837268e-04 -0.000000000000000e+00 0.000000000000000e+00
2.059371772921737e+00 -3.315608387880092e-05 2.937203556618043e-06 4.037228333300352e-03 -9.750449959596415e-04 -0.000000000000000e+00 0.000000000000000e+00
2.069878771763175e+00 -3.242867969997150e-05 5.912036379073702e-06 4.066349047813489e-03 -1.203558452930624e-03 -0.000000000000000e+00 0.000000000000000e+00
2.080385770604612e+00 -3.158086084892337e-05 8.808206255501971e-06 4.076298861910204e-03 -1.428959842014072e-03 -0.000000000000000e+00 0.000000000000000e+00
2.090892769446050e+00 -3.061708072225282e-05 1.161091751538248e-05 4.067510606972365e-03 -1.650359927562873e-03 -0.000000000000000e+00 0.000000000000000e+00
2.101399768287487e+00 -2.954216718957106e-05 1.430601178454557e-05 4.040507982761445e-03 -1.866888048736365e-03 -0.000000000000000e+00 0.000000000000000e+00
2.111906767128925e+00 -2.836129739925225e-05 1.688004244427579e-05 3.995900877276955e-03 -2.077694964229909e-03 -0.000000000000000e+00 0.000000000000000e+00
2.122413765970362e+00 -2.707997153350498e-05 1.932034439749315e-05 3.934380214205430e-03 -2.281955578256414e-03 -0.000000000000000e+00 0.000000000000000e+00
2.132920764811800e+00 -2.570398564101735e-05 2.161509873837735e-05 3.856712365089317e-03 -2.478871538994193e-03 -0.000000000000000e+00 0.000000000000000e+00
2.143427763653237e+00 -2.423940367406733e-05 2.375339194837825e-05 3.763733166014469e-03 -2.667673701380068e-03 -0.000000000000000e+00 0.000000000000000e+00
2.153934762494674e+00 -2.269252885999584e-05 2.572526928077251e-05 3.656341581026108e-03 -2.847624446762567e-03 -0.000000000000000e+00 0.000000000000000e+00
2.164441761336112e+00 -2.106987453755543e-05 2.752178203643409e-05 3.535493056598621e-03 -3.018019852599506e-03 -0.000000000000000e+00 0.000000000000000e+00
2.174948760177549e+00 -1.937813459000528e-05 2.913502847115603e-05 3.402192613277925e-03 -3.178191706092293e-03 -0.000000000000000e+00 0.000000000000000e+00
2.185455759018986e+00 -1.762415360785832e-05 3.055818811955777e-05 3.257487722101194e-03 -3.327509356352979e-03 -0.000000000000000e+00 0.000000000000000e+00
2.195962757860424e+00 -1.581489690862924e-05 3.178554936408384e-05 3.102461014542402e-03 -3.465381400434776e-03 -0.000000000000000e+00 0.000000000000000e+00
2.206469756701861e+00 -1.395742055062061e-05 3.281253012428460e-05 2.938222875555214e-03 -3.591257199283914e-03 0.000000000000000e+00 -0.000000000000000e+00
2.216976755543299e+00 -1.205884146078727e-05 3.363569158163254e-05 2.765903969720871e-03 -3.704628220447902e-03 0.000000000000000e+00 -0.000000000000000e+00
2.227483754384736e+00 -1.012630781128325e-05 3.425274490975804e-05 2.586647750667386e-03 -3.805029205090801e-03 0.000000000000000e+00 -0.000000000000000e+00
2.237990753226174e+00 -8.166969762266410e-06 3.466255101816698e-05 2.401603003662122e-03 -3.892039157655883e-03 0.000000000000000e+00 -0.000000000000000e+00
2.248497752067611e+00 -6.187950694942260e-06 3.486511336781632e-05 2.211916470728959e-03 -3.965282157249680e-03 0.000000000000000e+00 -0.000000000000000e+00
2.259004750909049e+00 -4.196319049371791e-06 3.486156396371514e-05 2.018725606730978e-03 -4.024427990572750e-03 0.000000000000000e+00 -0.000000000000000e+00
2.269511749750486e+00 -2.199060881667040e-06 3.465414266722729e-05 1.823151513593992e-03 -4.069192606975883e-03 0.000000000000000e+00 -0.000000000000000e+00
2.280018748591924e+00 -2.030532463422985e-07 3.424617002356825e-05 1.626292098310229e-03 -4.099338396931498e-03 0.000000000000000e+00 -0.000000000000000e+00
2.290525747433361e+00 1.784961491708847e-06 3.364201383478346e-05 1.429215498462807e-03 -4.114674295938895e-03 0.000000000000000e+00 -0.000000000000000e+00
2.301032746274798e+00 3.758400320030062e-06 3.284704975059628e-05 1.232953816840613e-03 -4.115055716576144e-03 0.000000000000000e+00 -0.000000000000000e+00
2.311539745116236e+00 5.710863123348596e-06 3.186761618901692e-05 1.038497204269032e-03 -4.100384312084743e-03 0.000000000000000e+00 -0.000000000000000e+00
2.322046743957673e+00 7.636155025339125e-06 3.071096393314391e-05 8.467883270593847e-04 -4.070607575530969e-03 0.000000000000000e+00 -0.000000000000000e+00
2.332553742799111e+00 9.528307449659662e-06 2.938520078237260e-05 6.587172525143187e-04 -4.025718279216869e-03 0.000000000000000e+00 -0.000000000000000e+00
2.343060741640548e+00 1.138159782701421e-05 2.789923166973388e-05 4.751167827642787e-04 -3.965753759609006e-03 0.000000000000000e+00 0.000000000000000e+00
2.353567740481985e+00 1.319056788445506e-05 2.626269468074861e-05 2.967582638153196e-04 -3.890795053626470e-03 0.000000000000000e+00 0.000000000000000e+00
2.364074739323423e+00 1.495004045817979e-05 2.448589343714127e-05 1.243478931604813e-04 -3.800965892661107e-03 0.000000000000000e+00 0.000000000000000e+00
2.374581738164860e+00 1.665513478030048e-05 2.257972632572374e-05 -4.147645440738184e-05 -3.696431561206342e-03 0.000000000000000e+00 0.000000000000000e+00
2.385088737006298e+00 1.830128019621264e-05 2.055561307428378e-05 -2.001478669346620e-04 -3.577397627431935e-03 0.000000000000000e+00 0.000000000000000e+00
2.395595735847735e+00 1.988422827779837e-05 1.842541918433437e-05 -3.511724894870062e-04 -3.444108553467175e-03 0.000000000000000e+00 0.000000000000000e+00
2.406102734689173e+00 2.140006330456149e-05 1.620137874798984e-05 -4.941310643882393e-04 -3.296846193538155e-03 0.000000000000000e+00 0.000000000000000e+00
2.416609733530610e+00 2.284521109305188e-05 1.389601617530088e-05 -6.286799135777182e-04 -3.135928188446865e-03 0.000000000000000e+00 0.000000000000000e+00
2.427116732372048e+00 2.421644616235359e-05 1.152206736588071e-05 -7.545513631276112e-04 -2.961706265178787e-03 0.000000000000000e+00 0.000000000000000e+00
2.437623731213485e+00 2.551089723113502e-05 9.092400855130722e-06 -8.715536139585068e-04 -2.774564450680775e-03 0.000000000000000e+00 0.000000000000000e+00
2.448130730054923e+00 2.672605104936681e-05 6.619939461064449e-06 -9.795700667211429e-04 -2.574917209061625e-03 0.000000000000000e+00 0.000000000000000e+00
2.458637728896360e+00 2.785975457476901e-05 4.117582948479342e-06 -1.078558112667015e-03 -2.363207511632430e-03 0.000000000000000e+00 0.000000000000000e+00
2.469144727737797e+00 2.891021551308221e-05 1.598132216598588e-06 -1.168547406066911e-03 -2.139904849326912e-03 0.000000000000000e+00 0.000000000000000e+00
2.479651726579235e+00 2.987600124493036e-05 -9.257845028826155e-07 -1.249637637362049e-03 -1.905503197110602e-03 0.000000000000000e+00 0.000000000000000e+00
2.490158725420672e+00 3.075603617328336e-05 -3.441782965409255e-06 -1.321995829661274e-03 -1.660518940024766e-03 0.000000000000000e+00 0.000000000000000e+00
2.500665724262110e+00 3.154959752875972e-05 -5.937791304693882e-06 -1.385853184477583e-03 -1.405488770489224e-03 0.000000000000000e+00 0.000000000000000e+00
2.511172723103547e+00 3.225630967821229e-05 -8.402115072997086e-06 -1.441501505644948e-03 -1.140967566431849e-03 0.000000000000000e+00 0.000000000000000e+00
2.521679721944984e+00 3.287613698729036e-05 -1.082349853713536e-05 -1.489289233185512e-03 -8.675262597064687e-04 0.000000000000000e+00 0.000000000000000e+00
2.532186720786422e+00 3.340937529498045e-05 -1.319118186722144e-05 -1.529617121469973e-03 -5.857497041198113e-04 0.000000000000000e+00 0.000000000000000e+00
2.542693719627859e+00 3.385664206051684e-05 -1.549495388940866e-05 -1.562933598330801e-03 -2.962345521900111e-04 0.000000000000000e+00 0.000000000000000e+00
2.553200718469297e+00 3.421886525290105e-05 -1.772520010821169e-05 -1.589729843803132e-03 4.128504523807233e-07 0.000000000000000e+00 0.000000000000000e+00
2.563707717310734e+00 3.449727105251792e-05 -1.987294574217416e-05 -1.610534628907875e-03 3.035785443963993e-04 0.000000000000000e+00 0.000000000000000e+00
2.574214716152172e+00 3.469337044426953e-05 -2.192989355543192e-05 -1.625908956304105e-03 6.126430011727568e-04 0.000000000000000e+00 0.000000000000000e+00
2.584721714993609e+00 3.480894478036884e-05 -2.388845630708090e-05 -1.636440545744274e-03 9.269831253840534e-04 0.000000000000000e+00 0.000000000000000e+00
2.595228713835047e+00 3.484603039935617e-05 -2.574178368314682e-05 -1.642738208044151e-03 1.245974206609757e-03 0.000000000000000e+00 0.000000000000000e+00
2.605735712676484e+00 3.480690238673472e-05 -2.748378361537982e-05 -1.645426151724528e-03 1.568991813877038e-03 0.000000000000000e+00 0.000000000000000e+00
2.616242711517921e+00 3.469405756869442e-05 -2.910913793566965e-05 -1.645138266604716e-03 1.895413625901077e-03 0.000000000000000e+00 0.000000000000000e+00
2.626749710359359e+00 3.451019683055641e-05 -3.061331235541250e-05 -1.642512428411109e-03 2.224621190767646e-03 0.000000000000000e+00 0.000000000000000e+00
2.637256709200796e+00 3.425820685420974e-05 -3.199256080145485e-05 -1.638184867923919e-03 2.556001609207556e-03 0.000000000000000e+00 0.000000000000000e+00
2.647763708042234e+00 3.394114137028303e-05 -3.324392418263771e-05 -1.632784647326656e-03 2.888949136112355e-03 0.000000000000000e+00 0.000000000000000e+00
2.658270706883671e+00 3.356220202112775e-05 -3.436522369927365e-05 -1.626928285237137e-03 3.222866695467455e-03 0.000000000000000e+00 0.000000000000000e+00
2.668777705725109e+00 3.312471893180150e-05 -3.535504884922150e-05 -1.621214570424510e-03 3.557167304408750e-03 0.000000000000000e+00 0.000000000000000e+00
2.679284704566546e+00 3.263213108588236e-05 -3.621274032071682e-05 -1.616219602437497e-03 3.891275402661970e-03 0.000000000000000e+00 0.000000000000000e+00
2.689791703407983e+00 3.208796660268078e-05 -3.693836799839940e-05 -1.612492095317397e-03 4.224628084182007e-03 0.000000000000000e+00 0.000000000000000e+00
2.700298702249421e+00 3.149582301154406e-05 -3.753270434366292e-05 -1.610548978259062e-03 4.556676228374722e-03 0.000000000000000e+00 0.000000000000000e+00
2.710805701090858e+00 3.085934761777433e-05 -3.799719343935905e-05 -1.610871324512306e-03 4.886885528859982e-03 0.000000000000000e+00 0.000000000000000e+00
2.721312699932296e+00 3.018221805287382e-05 -3.833391602360965e-05 -1.613900637063271e-03 5.214737418296110e-03 0.000000000000000e+00 0.000000000000000e+00
2.731819698773733e+00 2.946812309996397e-05 -3.854555085702525e-05 -1.620035516620119e-03 5.539729888370288e-03 0.000000000000000e+00 0.000000000000000e+00
2.742326697615171e+00 2.872074388265724e-05 -3.863533279663026e-05 -1.629628734294651e-03 5.861378204615574e-03 0.000000000000000e+00 0.000000000000000e+00
2.752833696456608e+00 2.794373550279753e-05 -3.860700796850238e-05 -1.642984728050765e-03 6.179215516278645e-03 0.000000000000000e+00 0.000000000000000e+00
2.763340695298046e+00 2.714070920980402e-05 -3.846478644576640e-05 -1.660357538534576e-03 6.492793362016142e-03 0.000000000000000e+00 0.000000000000000e+00
2.773847694139483e+00 2.631521517975506e-05 -3.821329286021387e-05 -1.681949196402136e-03 6.801682072723306e-03 0.000000000000000e+00 0.000000000000000e+00
2.784354692980920e+00 2.547072598036409e-05 -3.785751537437799e-05 -1.707908569576642e-03 7.105471073339443e-03 0.000000000000000e+00 0.000000000000000e+00
2.794861691822358e+00 2.461062079156656e-05 -3.740275346270256e-05 -1.738330675289122e-03 7.403769085957148e-03 0.000000000000000e+00 0.000000000000000e+00
2.805368690663795e+00 2.373817044934864e-05 -3.685456493902335e-05 -1.773256457987811e-03 7.696204237070817e-03 0.000000000000000e+00 0.000000000000000e+00
2.815875689505233e+00 2.285652337539622e-05 -3.621871268140500e-05 -1.812673030610785e-03 7.982424072241491e-03 0.000000000000000e+00 0.000000000000000e+00
2.826382688346670e+00 2.196869244639858e-05 -3.550111149034019e-05 -1.856514373016097e-03 8.262095481911255e-03 0.000000000000000e+00 0.000000000000000e+00
2.836889687188108e+00 2.107754286011952e-05 -3.470777551902293e-05 -1.904662477847268e-03 8.534904542499387e-03 0.000000000000000e+00 0.000000000000000e+00
2.847396686029545e+00 2.018578104128992e-05 -3.384476669736826e-05 -1.956948930599884e-03 8.800556277305934e-03 0.000000000000000e+00 0.000000000000000e+00
2.857903684870982e+00 1.929594463038801e-05 -3.291814456156153e-05 -2.013156907315727e-03 9.058774342096945e-03 0.000000000000000e+00 0.000000000000000e+00
2.868410683712420e+00 1.841039359105099e-05 -3.193391788310720e-05 -2.073023570110890e-03 9.309300640571855e-03 0.000000000000000e+00 0.000000000000000e+00
2.878917682553857e+00 1.753130246649617e-05 -3.089799847183751e-05 -2.136242837698951e-03 9.551894875200983e-03 0.000000000000000e+00 0.000000000000000e+00
2.889424681395295e+00 1.666065380962519e-05 -2.981615750481751e-05 -2.202468505214998e-03 9.786334039178909e-03 0.000000000000000e+00 0.000000000000000e+00
2.899931680236732e+00 1.580023280571893e-05 -2.869398470789877e-05 -2.271317685002909e-03 1.001241185545906e-02 0.000000000000000e+00 0.000000000000000e+00
2.910438679078170e+00 1.495162310083440e-05 -2.753685068903980e-05 -2.342374537617395e-03 1.022993816902033e-02 0.000000000000000e+00 0.000000000000000e+00
2.920945677919607e+00 1.411620384320722e-05 -2.634987269265827e-05 -2.415194260130213e-03 1.043873829866460e-02 0.000000000000000e+00 0.000000000000000e+00
2.931452676761044e+00 1.329514793917145e-05 -2.513788401244943e-05 -2.489307296934706e-03 1.063865235475481e-02 0.000000000000000e+00 0.000000000000000e+00
2.941959675602482e+00 1.248942151935648e-05 -2.390540726656007e-05 -2.564223736626675e-03 1.082953452937743e-02 0.000000000000000e+00 0.000000000000000e+00
2.952466674443919e+00 1.169978460541453e-05 -2.265663170417007e-05 -2.639437857216172e-03 1.101125236544781e-02 0.000000000000000e+00 0.000000000000000e+00
2.962973673285357e+00 1.092679296059146e-05 -2.139539467542657e-05 -2.714432780894176e-03 1.118368601127919e-02 0.000000000000000e+00 0.000000000000000e+00
2.973480672126794e+00 1.017080110616630e-05 -2.012516736202400e-05 -2.788685198878608e-03 1.134672746709123e-02 0.000000000000000e+00 0.000000000000000e+00
2.983987670968232e+00 9.431966472814282e-06 -1.884904482581788e-05 -2.861670126455834e-03 1.150027982986199e-02 0.000000000000000e+00 0.000000000000000e+00
2.994494669809669e+00 8.710254659555321e-06 -1.756974039380755e-05 -2.932865648209973e-03 1.164425654282392e-02 -0.000000000000000e+00 0.000000000000000e+00
3.005001668651107e+00 8.005445760752639e-06 -1.628958436619919e-05 -3.001757613752279e-03 1.177858065573533e-02 -0.000000000000000e+00 0.000000000000000e+00
3.015508667492544e+00 7.317141721243023e-06 -1.501052698850272e-05 -3.067844244697139e-03 1.190318410190439e-02 -0.000000000000000e+00 0.000000000000000e+00
3.026015666333981e+00 6.644774672688173e-06 -1.373414559804278e-05 -3.130640614562002e-03 1.201800699770801e-02 -0.000000000000000e+00 0.000000000000000e+00
3.036522665175419e+00 5.987616200803702e-06 -1.246165581640197e-05 -3.189682964383505e-03 1.212299697011193e-02 -0.000000000000000e+00 0.000000000000000e+00
3.047029664016856e+00 5.344787488676708e-06 -1.119392662542305e-05 -3.244532818297121e-03 1.221810851741736e-02 -0.000000000000000e+00 0.000000000000000e+00
3.057536662858294e+00 4.715270277500991e-06 -9.931499131086455e-06 -3.294780865050639e-03 1.230330240815540e-02 -0.000000000000000e+00 0.000000000000000e+00
3.068043661699731e+00 4.097918582412395e-06 -8.674608788112633e-06 -3.340050573413795e-03 1.237854512271789e-02 -0.000000000000000e+00 0.000000000000000e+00
3.078550660541169e+00 3.491471097757893e-06 -7.423210828700235e-06 -3.380001511687668e-03 1.244380834195418e-02 -0.000000000000000e+00 0.000000000000000e+00
3.089057659382606e+00 2.894564223082722e-06 -6.177008611545837e-06 -3.414332343992188e-03 1.249906848658451e-02 -0.000000000000000e+00 0.000000000000000e+00
3.099564658224043e+00 2.305745638242591e-06 -4.935484582753042e-06 -3.442783478706210e-03 1.254430631087475e-02 -0.000000000000000e+00 0.000000000000000e+00
3.110071657065481e+00 1.723488354233531e-06 -3.697933517628682e-06 -3.465139347297084e-03 1.257950655360310e-02 -0.000000000000000e+00 0.000000000000000e+00
3.120578655906918e+00 1.146205162732608e-06 -2.463497693503516e-06 -3.481230294846346e-03 1.260465764890607e-02 -0.000000000000000e+00 0.000000000000000e+00
3.131085654748356e+00 5.722634078433961e-07 -1.231203627603938e-06 -3.490934066775902e-03 1.261975149913925e-02 -0.000000000000000e+00 0.000000000000000e+00
3.141592653589793e+00 0.000000000000000e+00 0.000000000000000e+00 -3.494176879578339e-03 1.262478331143207e-02 -0.000000000000000e+00 0.000000000000000e+00
