freq(Hz)	2.50e+08	eps_r	4	mu_r	1	sigma	0.00e+00
theta(rad)	RCS(m^2)
1.975315782e+00	2.407039727e+00
1.985822781e+00	2.441470752e+00
1.996329780e+00	2.473114932e+00
2.006836779e+00	2.501879070e+00
2.017343778e+00	2.527681598e+00
2.027850776e+00	2.550452959e+00
2.038357775e+00	2.570135933e+00
2.048864774e+00	2.586685925e+00
2.059371773e+00	2.600071191e+00
2.069878772e+00	2.610273021e+00
2.080385771e+00	2.617285866e+00
2.090892769e+00	2.621117411e+00
2.101399768e+00	2.621788593e+00
2.111906767e+00	2.619333571e+00
2.122413766e+00	2.613799635e+00
2.132920765e+00	2.605247066e+00
2.143427764e+00	2.593748943e+00
2.153934762e+00	2.579390894e+00
2.164441761e+00	2.562270799e+00
2.174948760e+00	2.542498439e+00
2.185455759e+00	2.520195101e+00
2.195962758e+00	2.495493130e+00
2.206469757e+00	2.468535438e+00
2.216976756e+00	2.439474969e+00
2.227483754e+00	2.408474120e+00
2.237990753e+00	2.375704124e+00
2.248497752e+00	2.341344397e+00
2.259004751e+00	2.305581843e+00
2.269511750e+00	2.268610139e+00
2.280018749e+00	2.230628980e+00
2.290525747e+00	2.191843300e+00
2.301032746e+00	2.152462476e+00
2.311539745e+00	2.112699502e+00
2.322046744e+00	2.072770154e+00
2.332553743e+00	2.032892137e+00
2.343060742e+00	1.993284223e+00
2.353567740e+00	1.954165382e+00
2.364074739e+00	1.915753912e+00
2.374581738e+00	1.878266561e+00
2.385088737e+00	1.841917663e+00
2.395595736e+00	1.806918274e+00
2.406102735e+00	1.773475319e+00
2.416609734e+00	1.741790753e+00
2.427116732e+00	1.712060742e+00
2.437623731e+00	1.684474859e+00
2.448130730e+00	1.659215307e+00
2.458637729e+00	1.636456167e+00
2.469144728e+00	1.616362677e+00
2.479651727e+00	1.599090539e+00
2.490158725e+00	1.584785267e+00
2.500665724e+00	1.573581570e+00
2.511172723e+00	1.565602773e+00
2.521679722e+00	1.560960283e+00
2.532186721e+00	1.559753102e+00
2.542693720e+00	1.562067379e+00
2.553200718e+00	1.567976019e+00
2.563707717e+00	1.577538336e+00
2.574214716e+00	1.590799760e+00
2.584721715e+00	1.607791598e+00
2.595228714e+00	1.628530845e+00
2.605735713e+00	1.653020052e+00
2.616242712e+00	1.681247251e+00
2.626749710e+00	1.713185929e+00
2.637256709e+00	1.748795065e+00
2.647763708e+00	1.788019218e+00
2.658270707e+00	1.830788673e+00
2.668777706e+00	1.877019639e+00
2.679284705e+00	1.926614505e+00
2.689791703e+00	1.979462146e+00
2.700298702e+00	2.035438281e+00
2.710805701e+00	2.094405888e+00
2.721312700e+00	2.156215659e+00
2.731819699e+00	2.220706508e+00
2.742326698e+00	2.287706129e+00
2.752833696e+00	2.357031587e+00
2.763340695e+00	2.428489960e+00
2.773847694e+00	2.501879017e+00
2.784354693e+00	2.576987931e+00
2.794861692e+00	2.653598028e+00
2.805368691e+00	2.731483568e+00
2.815875690e+00	2.810412549e+00
2.826382688e+00	2.890147545e+00
2.836889687e+00	2.970446558e+00
2.847396686e+00	3.051063889e+00
2.857903685e+00	3.131751035e+00
2.868410684e+00	3.212257583e+00
2.878917683e+00	3.292332122e+00
2.889424681e+00	3.371723161e+00
2.899931680e+00	3.450180043e+00
2.910438679e+00	3.527453862e+00
2.920945678e+00	3.603298374e+00
2.931452677e+00	3.677470896e+00
2.941959676e+00	3.749733198e+00
2.952466674e+00	3.819852378e+00
2.962973673e+00	3.887601713e+00
2.973480672e+00	3.952761501e+00
2.983987671e+00	4.015119859e+00
2.994494670e+00	4.074473512e+00
3.005001669e+00	4.130628537e+00
3.015508667e+00	4.183401080e+00
3.026015666e+00	4.232618035e+00
3.036522665e+00	4.278117682e+00
3.047029664e+00	4.319750282e+00
3.057536663e+00	4.357378634e+00
3.068043662e+00	4.390878582e+00
3.078550661e+00	4.420139470e+00
3.089057659e+00	4.445064556e+00
3.099564658e+00	4.465571366e+00
3.110071657e+00	4.481592001e+00
3.120578656e+00	4.493073391e+00
3.131085655e+00	4.499977483e+00
3.141592654e+00	4.502281394e+00
