freq(Hz)	3.00e+09	eps_r	4	mu_r	1	sigma	0.00e+00
theta(rad)	RCS(m^2)
2.458637729e+00	4.130456328e-01
2.469144728e+00	3.944792774e-01
2.479651727e+00	3.491524644e-01
2.490158725e+00	2.844390334e-01
2.500665724e+00	2.118394110e-01
2.511172723e+00	1.432676081e-01
2.521679722e+00	8.759948326e-02
2.532186721e+00	4.874338657e-02
2.542693720e+00	2.581055707e-02
2.553200718e+00	1.508192457e-02
2.563707717e+00	1.276229647e-02
2.574214716e+00	1.726655974e-02
2.584721715e+00	3.007545765e-02
2.595228714e+00	5.488059249e-02
2.605735713e+00	9.550209402e-02
2.616242712e+00	1.535797054e-01
2.626749710e+00	2.270999081e-01
2.637256709e+00	3.104218987e-01
2.647763708e+00	3.957941923e-01
2.658270707e+00	4.757091957e-01
2.668777706e+00	5.450994872e-01
2.679284705e+00	6.024720093e-01
2.689791703e+00	6.495497954e-01
2.700298702e+00	6.896310843e-01
2.710805701e+00	7.254067802e-01
2.721312700e+00	7.571803615e-01
2.731819699e+00	7.822373132e-01
2.742326698e+00	7.956121803e-01
2.752833696e+00	7.919202902e-01
2.763340695e+00	7.675023020e-01
2.773847694e+00	7.220386246e-01
2.784354693e+00	6.590493161e-01
2.794861692e+00	5.851791741e-01
2.805368691e+00	5.086654136e-01
2.815875690e+00	4.376884776e-01
2.826382688e+00	3.792961255e-01
2.836889687e+00	3.392818298e-01
2.847396686e+00	3.229274638e-01
2.857903685e+00	3.360861249e-01
2.868410684e+00	3.858635985e-01
2.878917683e+00	4.802489139e-01
2.889424681e+00	6.264202868e-01
2.899931680e+00	8.279848510e-01
2.910438679e+00	1.081919969e+00
2.920945678e+00	1.376302999e+00
2.931452677e+00	1.689939405e+00
2.941959676e+00	1.994704649e+00
2.952466674e+00	2.260859581e+00
2.962973673e+00	2.464891296e+00
2.973480672e+00	2.598704945e+00
2.983987671e+00	2.678384833e+00
2.994494670e+00	2.750386586e+00
3.005001669e+00	2.893033126e+00
3.015508667e+00	3.211651063e+00
3.026015666e+00	3.826625612e+00
3.036522665e+00	4.854997999e+00
3.047029664e+00	6.387781877e+00
3.057536663e+00	8.466617278e+00
3.068043662e+00	1.106432681e+01
3.078550661e+00	1.407403187e+01
3.089057659e+00	1.731051544e+01
3.099564658e+00	2.052551805e+01
3.110071657e+00	2.343595007e+01
3.120578656e+00	2.576116782e+01
3.131085655e+00	2.726318044e+01
3.141592654e+00	2.778254963e+01
