freq(Hz)	3.00e+09	eps_r	4	mu_r	1	sigma	0.00e+00
theta(rad)	RCS(m^2)
1.439458841e+00	7.266494436e-01
1.449965840e+00	5.435068392e-01
1.460472839e+00	4.562577836e-01
1.470979838e+00	4.907888254e-01
1.481486837e+00	6.280567752e-01
1.491993835e+00	8.116647002e-01
1.502500834e+00	9.697254251e-01
1.513007833e+00	1.042211229e+00
1.523514832e+00	1.002858719e+00
1.534021831e+00	8.671351375e-01
1.544528830e+00	6.837124541e-01
1.555035829e+00	5.137475106e-01
1.565542827e+00	4.070609384e-01
1.576049826e+00	3.850275691e-01
1.586556825e+00	4.364717791e-01
1.597063824e+00	5.268403489e-01
1.607570823e+00	6.152144371e-01
1.618077822e+00	6.708859555e-01
1.628584820e+00	6.823901654e-01
1.639091819e+00	6.562531870e-01
1.649598818e+00	6.079830817e-01
1.660105817e+00	5.513666405e-01
1.670612816e+00	4.922548194e-01
1.681119815e+00	4.298324633e-01
1.691626813e+00	3.636812269e-01
1.702133812e+00	3.013339825e-01
1.712640811e+00	2.604930679e-01
1.723147810e+00	2.630242387e-01
1.733654809e+00	3.227541939e-01
1.744161808e+00	4.333544659e-01
1.754668807e+00	5.637465392e-01
1.765175805e+00	6.655670976e-01
1.775682804e+00	6.914288673e-01
1.786189803e+00	6.167728095e-01
1.796696802e+00	4.551158208e-01
1.807203801e+00	2.582973711e-01
1.817710800e+00	9.949869757e-02
1.828217798e+00	4.471830875e-02
1.838724797e+00	1.243487005e-01
1.849231796e+00	3.175034611e-01
1.859738795e+00	5.569635354e-01
1.870245794e+00	7.539154074e-01
1.880752793e+00	8.328510489e-01
1.891259791e+00	7.621221626e-01
1.901766790e+00	5.670602754e-01
1.912273789e+00	3.198375963e-01
1.922780788e+00	1.102111230e-01
1.933287787e+00	9.532740458e-03
1.943794786e+00	4.322221366e-02
1.954301785e+00	1.830308156e-01
1.964808783e+00	3.616433884e-01
1.975315782e+00	5.024622654e-01
1.985822781e+00	5.511457683e-01
1.996329780e+00	4.953611873e-01
2.006836779e+00	3.651182482e-01
2.017343778e+00	2.150887427e-01
2.027850776e+00	9.825401048e-02
2.038357775e+00	4.346567070e-02
2.048864774e+00	4.677156596e-02
2.059371773e+00	7.920234646e-02
2.069878772e+00	1.057099575e-01
2.080385771e+00	1.049396597e-01
2.090892769e+00	7.977372101e-02
2.101399768e+00	5.376809298e-02
2.111906767e+00	5.600013367e-02
2.122413766e+00	1.027435567e-01
2.132920765e+00	1.859009475e-01
2.143427764e+00	2.745831137e-01
2.153934762e+00	3.294568783e-01
2.164441761e+00	3.228832782e-01
2.174948760e+00	2.547168054e-01
2.185455759e+00	1.554991568e-01
2.195962758e+00	7.476333932e-02
2.206469757e+00	5.936712863e-02
2.216976756e+00	1.317158497e-01
2.227483754e+00	2.780303079e-01
2.237990753e+00	4.523168604e-01
2.248497752e+00	5.945341874e-01
2.259004751e+00	6.549946486e-01
2.269511750e+00	6.142814141e-01
2.280018749e+00	4.901211461e-01
2.290525747e+00	3.286305286e-01
2.301032746e+00	1.843178651e-01
2.311539745e+00	9.796497367e-02
2.322046744e+00	8.197052452e-02
2.332553743e+00	1.188878071e-01
2.343060742e+00	1.726988551e-01
2.353567740e+00	2.067742649e-01
2.364074739e+00	1.999842432e-01
2.374581738e+00	1.539873649e-01
2.385088737e+00	8.934095061e-02
2.395595736e+00	3.340822167e-02
2.406102735e+00	6.559728544e-03
2.416609734e+00	1.336969330e-02
2.427116732e+00	4.254031282e-02
2.437623731e+00	7.478059421e-02
2.448130730e+00	9.406975192e-02
2.458637729e+00	9.640888725e-02
2.469144728e+00	9.177595083e-02
2.479651727e+00	9.858365297e-02
2.490158725e+00	1.336543320e-01
2.500665724e+00	2.027824883e-01
2.511172723e+00	2.964719872e-01
2.521679722e+00	3.927936373e-01
2.532186721e+00	4.658917880e-01
2.542693720e+00	4.961324257e-01
2.553200718e+00	4.773572353e-01
2.563707717e+00	4.182917461e-01
2.574214716e+00	3.379594763e-01
2.584721715e+00	2.575899367e-01
2.595228714e+00	1.927853905e-01
2.605735713e+00	1.491768615e-01
2.616242712e+00	1.228839850e-01
2.626749710e+00	1.048209064e-01
2.637256709e+00	8.633977479e-02
2.647763708e+00	6.349352559e-02
2.658270707e+00	3.825065069e-02
2.668777706e+00	1.664785587e-02
2.679284705e+00	5.268268367e-03
2.689791703e+00	7.966626289e-03
2.700298702e+00	2.431308757e-02
2.710805701e+00	5.016566036e-02
2.721312700e+00	7.971595288e-02
2.731819699e+00	1.077952755e-01
2.742326698e+00	1.313547300e-01
2.752833696e+00	1.496514617e-01
2.763340695e+00	1.633817082e-01
2.773847694e+00	1.734310979e-01
2.784354693e+00	1.799153380e-01
2.794861692e+00	1.818688442e-01
2.805368691e+00	1.775595613e-01
2.815875690e+00	1.651884180e-01
2.826382688e+00	1.437331237e-01
2.836889687e+00	1.138083828e-01
2.847396686e+00	7.846246310e-02
2.857903685e+00	4.371776799e-02
2.868410684e+00	1.846210306e-02
2.878917683e+00	1.321405047e-02
2.889424681e+00	3.752443892e-02
2.899931680e+00	9.637809107e-02
2.910438679e+00	1.867241116e-01
2.920945678e+00	2.958037230e-01
2.931452677e+00	4.028775704e-01
2.941959676e+00	4.851131582e-01
2.952466674e+00	5.269620184e-01
2.962973673e+00	5.308369232e-01
2.973480672e+00	5.259130314e-01
2.983987671e+00	5.718898303e-01
2.994494670e+00	7.556556181e-01
3.005001669e+00	1.180654864e+00
3.015508667e+00	1.950738004e+00
3.026015666e+00	3.151709828e+00
3.036522665e+00	4.834261916e+00
3.047029664e+00	7.001440361e+00
3.057536663e+00	9.602583893e+00
3.068043662e+00	1.253426762e+01
3.078550661e+00	1.564764413e+01
3.089057659e+00	1.876089877e+01
3.099564658e+00	2.167528111e+01
3.110071657e+00	2.419313089e+01
3.120578656e+00	2.613628120e+01
3.131085655e+00	2.736312332e+01
3.141592654e+00	2.778254963e+01
