freq(Hz)	2.50e+08	eps_r	100000000.0	mu_r	0.0	sigma	0.00e+00
theta(rad)	RCS(m^2)
3.005001669e+00	1.045177751e+00
3.015508667e+00	1.044139606e+00
3.026015666e+00	1.043172566e+00
3.036522665e+00	1.042279676e+00
3.047029664e+00	1.041463689e+00
3.057536663e+00	1.040727077e+00
3.068043662e+00	1.040072035e+00
3.078550661e+00	1.039500489e+00
3.089057659e+00	1.039014094e+00
3.099564658e+00	1.038614245e+00
3.110071657e+00	1.038302080e+00
3.120578656e+00	1.038078477e+00
3.131085655e+00	1.037944066e+00
3.141592654e+00	1.037899220e+00
